frame.time_delta,frame.time_relative,frame.len,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,tcp.time_delta,tcp.len,tcp.ack,tcp.connection.fin,tcp.connection.rst,tcp.connection.sack,tcp.connection.syn,tcp.flags.ack,tcp.flags.fin,tcp.flags.push,tcp.flags.reset,tcp.flags.syn,tcp.flags.urg,tcp.hdr_len,tcp.payload,tcp.pdu.size,tcp.window_size_value,tcp.checksum,mqtt.clientid,mqtt.clientid_len,mqtt.conack.flags,mqtt.conack.val,mqtt.conflag.passwd,mqtt.conflag.qos,mqtt.conflag.reserved,mqtt.conflag.retain,mqtt.conflag.willflag,mqtt.conflags,mqtt.dupflag,mqtt.hdrflags,mqtt.kalive,mqtt.len,mqtt.msg,mqtt.msgtype,mqtt.qos,mqtt.retain,mqtt.topic,mqtt.topic_len,mqtt.ver,mqtt.willmsg_len,ip.proto,ip.ttl
"0.000024000","0.481375000","70","10.16.120.72","10.16.120.44","1883","58510","0x00000018","0.004970000","4","33",,,,,"1","0","1","0","0","0","32","20:02:00:00","4","229","0x000038df",,,"0x00000000","0",,,,,,,,"0x00000020",,"2",,"2",,,,,,,"6","64"
"0.000024000","0.481399000","70","10.16.120.72","10.16.120.44","1883","58550","0x00000018","0.004979000","4","33",,,,,"1","0","1","0","0","0","32","20:02:00:00","4","227","0x0000ed50",,,"0x00000000","0",,,,,,,,"0x00000020",,"2",,"2",,,,,,,"6","64"
"0.000022000","0.481421000","70","10.16.120.72","10.16.120.44","1883","58556","0x00000018","0.005008000","4","33",,,,,"1","0","1","0","0","0","32","20:02:00:00","4","227","0x0000c95f",,,"0x00000000","0",,,,,,,,"0x00000020",,"2",,"2",,,,,,,"6","64"
"0.000024000","0.481445000","70","10.16.120.72","10.16.120.44","1883","58558","0x00000018","0.005017000","4","33",,,,,"1","0","1","0","0","0","32","20:02:00:00","4","227","0x0000897d",,,"0x00000000","0",,,,,,,,"0x00000020",,"2",,"2",,,,,,,"6","64"
"0.000025000","0.481470000","70","10.16.120.72","10.16.120.44","1883","58560","0x00000018","0.004806000","4","33",,,,,"1","0","1","0","0","0","32","20:02:00:00","4","227","0x0000c25c",,,"0x00000000","0",,,,,,,,"0x00000020",,"2",,"2",,,,,,,"6","64"
"0.000025000","0.481495000","70","10.16.120.72","10.16.120.44","1883","58094","0x00000018","0.002133000","4","33",,,,,"1","0","1","0","0","0","32","20:02:00:00","4","227","0x0000928f",,,"0x00000000","0",,,,,,,,"0x00000020",,"2",,"2",,,,,,,"6","64"
"0.000024000","0.481519000","70","10.16.120.72","10.16.120.44","1883","58562","0x00000018","0.004841000","4","33",,,,,"1","0","1","0","0","0","32","20:02:00:00","4","227","0x00000f62",,,"0x00000000","0",,,,,,,,"0x00000020",,"2",,"2",,,,,,,"6","64"
"0.000024000","0.481543000","70","10.16.120.72","10.16.120.44","1883","58078","0x00000018","0.002174000","4","33",,,,,"1","0","1","0","0","0","32","20:02:00:00","4","227","0x0000bda6",,,"0x00000000","0",,,,,,,,"0x00000020",,"2",,"2",,,,,,,"6","64"
"0.000022000","0.481565000","70","10.16.120.72","10.16.120.44","1883","58564","0x00000018","0.004881000","4","33",,,,,"1","0","1","0","0","0","32","20:02:00:00","4","227","0x0000f01f",,,"0x00000000","0",,,,,,,,"0x00000020",,"2",,"2",,,,,,,"6","64"
"0.000023000","0.481588000","70","10.16.120.72","10.16.120.44","1883","58574","0x00000018","0.004516000","4","33",,,,,"1","0","1","0","0","0","32","20:02:00:00","4","227","0x00005fc3",,,"0x00000000","0",,,,,,,,"0x00000020",,"2",,"2",,,,,,,"6","64"
"0.000023000","0.481611000","70","10.16.120.72","10.16.120.44","1883","58048","0x00000018","0.001539000","4","33",,,,,"1","0","1","0","0","0","32","20:02:00:00","4","227","0x00007cc2",,,"0x00000000","0",,,,,,,,"0x00000020",,"2",,"2",,,,,,,"6","64"
"0.000024000","0.481635000","70","10.16.120.72","10.16.120.44","1883","58076","0x00000018","0.001384000","4","33",,,,,"1","0","1","0","0","0","32","20:02:00:00","4","227","0x0000c7b2",,,"0x00000000","0",,,,,,,,"0x00000020",,"2",,"2",,,,,,,"6","64"
"0.000024000","0.481659000","70","10.16.120.72","10.16.120.44","1883","57968","0x00000018","0.001386000","4","33",,,,,"1","0","1","0","0","0","32","20:02:00:00","4","227","0x00009b5b",,,"0x00000000","0",,,,,,,,"0x00000020",,"2",,"2",,,,,,,"6","64"
"0.000022000","0.481681000","70","10.16.120.72","10.16.120.44","1883","58634","0x00000018","0.004785000","4","33",,,,,"1","0","1","0","0","0","32","20:02:00:00","4","227","0x0000a07f",,,"0x00000000","0",,,,,,,,"0x00000020",,"2",,"2",,,,,,,"6","64"
"0.000023000","0.481704000","70","10.16.120.72","10.16.120.44","1883","58640","0x00000018","0.004264000","4","33",,,,,"1","0","1","0","0","0","32","20:02:00:00","4","227","0x0000595e",,,"0x00000000","0",,,,,,,,"0x00000020",,"2",,"2",,,,,,,"6","64"
"0.000024000","0.481728000","70","10.16.120.72","10.16.120.44","1883","58074","0x00000018","0.000446000","4","33",,,,,"1","0","1","0","0","0","32","20:02:00:00","4","227","0x00005b5c",,,"0x00000000","0",,,,,,,,"0x00000020",,"2",,"2",,,,,,,"6","64"
"0.000023000","0.481751000","70","10.16.120.72","10.16.120.44","1883","58646","0x00000018","0.000477000","4","33",,,,,"1","0","1","0","0","0","32","20:02:00:00","4","227","0x00004977",,,"0x00000000","0",,,,,,,,"0x00000020",,"2",,"2",,,,,,,"6","64"
"0.000244000","0.481995000","95","10.16.120.44","10.16.120.72","58014","1883","0x00000018","0.036067000","29","1",,,,,"1","0","1","0","0","0","32","10:1e:00:04:4d:51:54:54:04:02:ff:ff:00:12:73:6c:6f:77:69:74:65:73:6c:6f:77:69:74:65:73",,"229","0x0000ff2a",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000026000","0.482021000","66","10.16.120.72","10.16.120.44","1883","58014","0x00000010","0.000026000","0","30",,,,,"1","0","0","0","0","0","32",,,"227","0x000031f6",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000006000","0.482027000","69","10.16.120.44","10.16.120.72","58018","1883","0x00000018","0.000763000","3","1",,,,,"1","0","1","0","0","0","32","38:30:30","32","229","0x00009e9d","slowiteslowites800","18",,,"0","0","0","0","0","0x00000002",,"0x00000010","65535","30",,"1",,,,,"4",,"6","64"
"0.000006000","0.482033000","66","10.16.120.72","10.16.120.44","1883","58018","0x00000010","0.000006000","0","33",,,,,"1","0","0","0","0","0","32",,,"227","0x000006d7",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000004000","0.482037000","66","10.16.120.44","10.16.120.72","58648","1883","0x00000010","0.000733000","0","1",,,,,"1","0","0","0","0","0","32",,,"229","0x00001991",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000032000","0.482069000","66","10.16.120.44","10.16.120.72","58084","1883","0x00000010","0.000750000","0","5",,,,,"1","0","0","0","0","0","32",,,"229","0x0000b50e",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000012000","0.482081000","95","10.16.120.44","10.16.120.72","57978","1883","0x00000018","0.037065000","29","1",,,,,"1","0","1","0","0","0","32","10:1e:00:04:4d:51:54:54:04:02:ff:ff:00:12:73:6c:6f:77:69:74:65:73:6c:6f:77:69:74:65:73",,"229","0x00004767",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000011000","0.482092000","66","10.16.120.72","10.16.120.44","1883","57978","0x00000010","0.000011000","0","30",,,,,"1","0","0","0","0","0","32",,,"227","0x00007a32",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000089000","0.482181000","70","10.16.120.72","10.16.120.44","1883","58018","0x00000018","0.000148000","4","33",,,,,"1","0","1","0","0","0","32","20:02:00:00","4","227","0x0000e6c8",,,"0x00000000","0",,,,,,,,"0x00000020",,"2",,"2",,,,,,,"6","64"
"0.000141000","0.482322000","66","10.16.120.44","10.16.120.72","58504","1883","0x00000010","0.000971000","0","5",,,,,"1","0","0","0","0","0","32",,,"229","0x000051a7",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000010000","0.482332000","66","10.16.120.44","10.16.120.72","58510","1883","0x00000010","0.000957000","0","5",,,,,"1","0","0","0","0","0","32",,,"229","0x000058e3",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000007000","0.482339000","66","10.16.120.44","10.16.120.72","58550","1883","0x00000010","0.000940000","0","5",,,,,"1","0","0","0","0","0","32",,,"229","0x00000d53",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000005000","0.482344000","66","10.16.120.44","10.16.120.72","58556","1883","0x00000010","0.000923000","0","5",,,,,"1","0","0","0","0","0","32",,,"229","0x0000e961",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000004000","0.482348000","95","10.16.120.44","10.16.120.72","58648","1883","0x00000018","0.000311000","29","1",,,,,"1","0","1","0","0","0","32","10:1e:00:04:4d:51:54:54:04:02:ff:ff:00:12:73:6c:6f:77:69:74:65:73:6c:6f:77:69:74:65:73",,"229","0x0000e685",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000008000","0.482356000","66","10.16.120.72","10.16.120.44","1883","58648","0x00000010","0.000008000","0","30",,,,,"1","0","0","0","0","0","32",,,"227","0x00001975",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000003000","0.482359000","66","10.16.120.44","10.16.120.72","58558","1883","0x00000010","0.000914000","0","5",,,,,"1","0","0","0","0","0","32",,,"229","0x0000a97f",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000006000","0.482365000","66","10.16.120.44","10.16.120.72","58560","1883","0x00000010","0.000895000","0","5",,,,,"1","0","0","0","0","0","32",,,"229","0x0000e25e",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000004000","0.482369000","66","10.16.120.44","10.16.120.72","58094","1883","0x00000010","0.000874000","0","5",,,,,"1","0","0","0","0","0","32",,,"229","0x0000b294",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000008000","0.482377000","66","10.16.120.44","10.16.120.72","58562","1883","0x00000010","0.000858000","0","5",,,,,"1","0","0","0","0","0","32",,,"229","0x00002f64",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000005000","0.482382000","66","10.16.120.44","10.16.120.72","58078","1883","0x00000010","0.000839000","0","5",,,,,"1","0","0","0","0","0","32",,,"229","0x0000ddab",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000006000","0.482388000","66","10.16.120.44","10.16.120.72","58564","1883","0x00000010","0.000823000","0","5",,,,,"1","0","0","0","0","0","32",,,"229","0x00001022",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000048000","0.482436000","66","10.16.120.44","10.16.120.72","58574","1883","0x00000010","0.000848000","0","5",,,,,"1","0","0","0","0","0","32",,,"229","0x00007fc6",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000007000","0.482443000","66","10.16.120.44","10.16.120.72","58048","1883","0x00000010","0.000832000","0","5",,,,,"1","0","0","0","0","0","32",,,"229","0x00009cc8",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000005000","0.482448000","66","10.16.120.44","10.16.120.72","58076","1883","0x00000010","0.000813000","0","5",,,,,"1","0","0","0","0","0","32",,,"229","0x0000e7b8",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000007000","0.482455000","66","10.16.120.44","10.16.120.72","57968","1883","0x00000010","0.000796000","0","5",,,,,"1","0","0","0","0","0","32",,,"229","0x0000bb61",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000006000","0.482461000","66","10.16.120.44","10.16.120.72","58634","1883","0x00000010","0.000780000","0","5",,,,,"1","0","0","0","0","0","32",,,"229","0x0000c082",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000005000","0.482466000","66","10.16.120.44","10.16.120.72","58640","1883","0x00000010","0.000762000","0","5",,,,,"1","0","0","0","0","0","32",,,"229","0x00007961",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000003000","0.482469000","66","10.16.120.44","10.16.120.72","58074","1883","0x00000010","0.000741000","0","5",,,,,"1","0","0","0","0","0","32",,,"229","0x00007b63",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000005000","0.482474000","66","10.16.120.44","10.16.120.72","58646","1883","0x00000010","0.000723000","0","5",,,,,"1","0","0","0","0","0","32",,,"229","0x0000697e",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000004000","0.482478000","95","10.16.120.44","10.16.120.72","58008","1883","0x00000018","0.036590000","29","1",,,,,"1","0","1","0","0","0","32","10:1e:00:04:4d:51:54:54:04:02:ff:ff:00:12:73:6c:6f:77:69:74:65:73:6c:6f:77:69:74:65:73",,"229","0x0000eb7c",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000012000","0.482490000","66","10.16.120.72","10.16.120.44","1883","58008","0x00000010","0.000012000","0","30",,,,,"1","0","0","0","0","0","32",,,"227","0x00001e48",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000004000","0.482494000","74","10.16.120.44","10.16.120.72","58650","1883","0x00000002","0.000000000","0","0",,,,"1","0","0","0","0","1","0","40",,,"29200","0x00009d3e",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000024000","0.482518000","74","10.16.120.72","10.16.120.44","1883","58650","0x00000012","0.000024000","0","1",,,"1",,"1","0","0","0","1","0","40",,,"28960","0x00007dc1",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000337000","0.482855000","69","10.16.120.44","10.16.120.72","58014","1883","0x00000018","0.000834000","3","1",,,,,"1","0","1","0","0","0","32","38:30:33","32","229","0x0000c6b7","slowiteslowites803","18",,,"0","0","0","0","0","0x00000002",,"0x00000010","65535","30",,"1",,,,,"4",,"6","64"
"0.000016000","0.482871000","66","10.16.120.72","10.16.120.44","1883","58014","0x00000010","0.000016000","0","33",,,,,"1","0","0","0","0","0","32",,,"227","0x000031f1",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000009000","0.482880000","69","10.16.120.44","10.16.120.72","57978","1883","0x00000018","0.000788000","3","1",,,,,"1","0","1","0","0","0","32","38:32:36","32","229","0x00000bf3","slowiteslowites826","18",,,"0","0","0","0","0","0x00000002",,"0x00000010","65535","30",,"1",,,,,"4",,"6","64"
"0.000007000","0.482887000","66","10.16.120.72","10.16.120.44","1883","57978","0x00000010","0.000007000","0","33",,,,,"1","0","0","0","0","0","32",,,"227","0x00007a2e",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000005000","0.482892000","66","10.16.120.44","10.16.120.72","58018","1883","0x00000010","0.000711000","0","5",,,,,"1","0","0","0","0","0","32",,,"229","0x000006d0",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000010000","0.482902000","95","10.16.120.44","10.16.120.72","57990","1883","0x00000018","0.037584000","29","1",,,,,"1","0","1","0","0","0","32","10:1e:00:04:4d:51:54:54:04:02:ff:ff:00:12:73:6c:6f:77:69:74:65:73:6c:6f:77:69:74:65:73",,"229","0x0000ee52",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000011000","0.482913000","66","10.16.120.72","10.16.120.44","1883","57990","0x00000010","0.000011000","0","30",,,,,"1","0","0","0","0","0","32",,,"227","0x0000211d",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000004000","0.482917000","95","10.16.120.44","10.16.120.72","58072","1883","0x00000018","0.026904000","29","1",,,,,"1","0","1","0","0","0","32","10:1e:00:04:4d:51:54:54:04:02:ff:ff:00:12:73:6c:6f:77:69:74:65:73:6c:6f:77:69:74:65:73",,"229","0x000091bc",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000009000","0.482926000","66","10.16.120.72","10.16.120.44","1883","58072","0x00000010","0.000009000","0","30",,,,,"1","0","0","0","0","0","32",,,"227","0x0000c491",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000020000","0.482946000","70","10.16.120.72","10.16.120.44","1883","58014","0x00000018","0.000075000","4","33",,,,,"1","0","1","0","0","0","32","20:02:00:00","4","227","0x000011e3",,,"0x00000000","0",,,,,,,,"0x00000020",,"2",,"2",,,,,,,"6","64"
"0.000148000","0.483094000","70","10.16.120.72","10.16.120.44","1883","57978","0x00000018","0.000207000","4","33",,,,,"1","0","1","0","0","0","32","20:02:00:00","4","227","0x00005a20",,,"0x00000000","0",,,,,,,,"0x00000020",,"2",,"2",,,,,,,"6","64"
"0.000160000","0.483254000","69","10.16.120.44","10.16.120.72","58648","1883","0x00000018","0.000898000","3","1",,,,,"1","0","1","0","0","0","32","38:35:30","32","229","0x0000b131","slowiteslowites850","18",,,"0","0","0","0","0","0x00000002",,"0x00000010","65535","30",,"1",,,,,"4",,"6","64"
"0.000014000","0.483268000","66","10.16.120.72","10.16.120.44","1883","58648","0x00000010","0.000014000","0","33",,,,,"1","0","0","0","0","0","32",,,"227","0x00001970",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000010000","0.483278000","69","10.16.120.44","10.16.120.72","58008","1883","0x00000018","0.000788000","3","1",,,,,"1","0","1","0","0","0","32","38:30:35","32","229","0x0000b109","slowiteslowites805","18",,,"0","0","0","0","0","0x00000002",,"0x00000010","65535","30",,"1",,,,,"4",,"6","64"
"0.000006000","0.483284000","66","10.16.120.72","10.16.120.44","1883","58008","0x00000010","0.000006000","0","33",,,,,"1","0","0","0","0","0","32",,,"227","0x00001e43",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000004000","0.483288000","66","10.16.120.44","10.16.120.72","58650","1883","0x00000010","0.000770000","0","1",,,,,"1","0","0","0","0","0","32",,,"229","0x00001cc8",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000043000","0.483331000","70","10.16.120.72","10.16.120.44","1883","58648","0x00000018","0.000063000","4","33",,,,,"1","0","1","0","0","0","32","20:02:00:00","4","227","0x0000f961",,,"0x00000000","0",,,,,,,,"0x00000020",,"2",,"2",,,,,,,"6","64"
"0.000055000","0.483386000","95","10.16.120.44","10.16.120.72","58032","1883","0x00000018","0.036998000","29","1",,,,,"1","0","1","0","0","0","32","10:1e:00:04:4d:51:54:54:04:02:ff:ff:00:12:73:6c:6f:77:69:74:65:73:6c:6f:77:69:74:65:73",,"229","0x00008954",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000014000","0.483400000","66","10.16.120.72","10.16.120.44","1883","58032","0x00000010","0.000014000","0","30",,,,,"1","0","0","0","0","0","32",,,"227","0x0000bc1f",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000004000","0.483404000","69","10.16.120.44","10.16.120.72","57990","1883","0x00000018","0.000491000","3","1",,,,,"1","0","1","0","0","0","32","38:31:35","32","229","0x0000b3dd","slowiteslowites815","18",,,"0","0","0","0","0","0x00000002",,"0x00000010","65535","30",,"1",,,,,"4",,"6","64"
"0.000006000","0.483410000","66","10.16.120.72","10.16.120.44","1883","57990","0x00000010","0.000006000","0","33",,,,,"1","0","0","0","0","0","32",,,"227","0x00002119",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000004000","0.483414000","69","10.16.120.44","10.16.120.72","58072","1883","0x00000018","0.000488000","3","1",,,,,"1","0","1","0","0","0","32","37:39:36","32","229","0x0000574b","slowiteslowites796","18",,,"0","0","0","0","0","0x00000002",,"0x00000010","65535","30",,"1",,,,,"4",,"6","64"
"0.000007000","0.483421000","66","10.16.120.72","10.16.120.44","1883","58072","0x00000010","0.000007000","0","33",,,,,"1","0","0","0","0","0","32",,,"227","0x0000c48e",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000004000","0.483425000","66","10.16.120.44","10.16.120.72","58014","1883","0x00000010","0.000479000","0","5",,,,,"1","0","0","0","0","0","32",,,"229","0x000031ea",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000061000","0.483486000","70","10.16.120.72","10.16.120.44","1883","58008","0x00000018","0.000202000","4","33",,,,,"1","0","1","0","0","0","32","20:02:00:00","4","227","0x0000fe34",,,"0x00000000","0",,,,,,,,"0x00000020",,"2",,"2",,,,,,,"6","64"
"0.000134000","0.483620000","66","10.16.120.44","10.16.120.72","57978","1883","0x00000010","0.000526000","0","5",,,,,"1","0","0","0","0","0","32",,,"229","0x00007a27",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000007000","0.483627000","66","10.16.120.44","10.16.120.72","58648","1883","0x00000010","0.000296000","0","5",,,,,"1","0","0","0","0","0","32",,,"229","0x0000196a",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000003000","0.483630000","69","10.16.120.44","10.16.120.72","58032","1883","0x00000018","0.000230000","3","1",,,,,"1","0","1","0","0","0","32","37:38:38","32","229","0x00004cda","slowiteslowites788","18",,,"0","0","0","0","0","0x00000002",,"0x00000010","65535","30",,"1",,,,,"4",,"6","64"
"0.000006000","0.483636000","66","10.16.120.72","10.16.120.44","1883","58032","0x00000010","0.000006000","0","33",,,,,"1","0","0","0","0","0","32",,,"227","0x0000bc1b",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000003000","0.483639000","95","10.16.120.44","10.16.120.72","58044","1883","0x00000018","0.036991000","29","1",,,,,"1","0","1","0","0","0","32","10:1e:00:04:4d:51:54:54:04:02:ff:ff:00:12:73:6c:6f:77:69:74:65:73:6c:6f:77:69:74:65:73",,"229","0x00009b75",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000003000","0.483642000","70","10.16.120.72","10.16.120.44","1883","57990","0x00000018","0.000232000","4","33",,,,,"1","0","1","0","0","0","32","20:02:00:00","4","227","0x0000010a",,,"0x00000000","0",,,,,,,,"0x00000020",,"2",,"2",,,,,,,"6","64"
"0.000004000","0.483646000","66","10.16.120.72","10.16.120.44","1883","58044","0x00000010","0.000007000","0","30",,,,,"1","0","0","0","0","0","32",,,"227","0x0000ce3f",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000020000","0.483666000","70","10.16.120.72","10.16.120.44","1883","58072","0x00000018","0.000245000","4","33",,,,,"1","0","1","0","0","0","32","20:02:00:00","4","227","0x0000a47f",,,"0x00000000","0",,,,,,,,"0x00000020",,"2",,"2",,,,,,,"6","64"
"0.000132000","0.483798000","70","10.16.120.72","10.16.120.44","1883","58032","0x00000018","0.000162000","4","33",,,,,"1","0","1","0","0","0","32","20:02:00:00","4","227","0x00009c0d",,,"0x00000000","0",,,,,,,,"0x00000020",,"2",,"2",,,,,,,"6","64"
"0.000034000","0.483832000","66","10.16.120.44","10.16.120.72","58008","1883","0x00000010","0.000346000","0","5",,,,,"1","0","0","0","0","0","32",,,"229","0x00001e3d",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000009000","0.483841000","74","10.16.120.44","10.16.120.72","58652","1883","0x00000002","0.000000000","0","0",,,,"1","0","0","0","0","1","0","40",,,"29200","0x00009862",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000023000","0.483864000","74","10.16.120.72","10.16.120.44","1883","58652","0x00000012","0.000023000","0","1",,,"1",,"1","0","0","0","1","0","40",,,"28960","0x0000d433",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000004000","0.483868000","66","10.16.120.44","10.16.120.72","57990","1883","0x00000010","0.000226000","0","5",,,,,"1","0","0","0","0","0","32",,,"229","0x00002112",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000006000","0.483874000","69","10.16.120.44","10.16.120.72","58044","1883","0x00000018","0.000228000","3","1",,,,,"1","0","1","0","0","0","32","37:38:36","32","229","0x000060fa","slowiteslowites786","18",,,"0","0","0","0","0","0x00000002",,"0x00000010","65535","30",,"1",,,,,"4",,"6","64"
"0.000004000","0.483878000","66","10.16.120.72","10.16.120.44","1883","58044","0x00000010","0.000004000","0","33",,,,,"1","0","0","0","0","0","32",,,"227","0x0000ce3c",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000004000","0.483882000","66","10.16.120.44","10.16.120.72","58072","1883","0x00000010","0.000216000","0","5",,,,,"1","0","0","0","0","0","32",,,"229","0x0000c486",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000043000","0.483925000","70","10.16.120.72","10.16.120.44","1883","58044","0x00000018","0.000047000","4","33",,,,,"1","0","1","0","0","0","32","20:02:00:00","4","227","0x0000ae2e",,,"0x00000000","0",,,,,,,,"0x00000020",,"2",,"2",,,,,,,"6","64"
"0.000187000","0.484112000","66","10.16.120.44","10.16.120.72","58032","1883","0x00000010","0.000314000","0","5",,,,,"1","0","0","0","0","0","32",,,"229","0x0000bc14",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000010000","0.484122000","95","10.16.120.44","10.16.120.72","58002","1883","0x00000018","0.038432000","29","1",,,,,"1","0","1","0","0","0","32","10:1e:00:04:4d:51:54:54:04:02:ff:ff:00:12:73:6c:6f:77:69:74:65:73:6c:6f:77:69:74:65:73",,"229","0x00002f1e",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000019000","0.484141000","66","10.16.120.72","10.16.120.44","1883","58002","0x00000010","0.000019000","0","30",,,,,"1","0","0","0","0","0","32",,,"227","0x000061e7",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000005000","0.484146000","66","10.16.120.44","10.16.120.72","58652","1883","0x00000010","0.000282000","0","1",,,,,"1","0","0","0","0","0","32",,,"229","0x0000733a",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000028000","0.484174000","66","10.16.120.44","10.16.120.72","58044","1883","0x00000010","0.000249000","0","5",,,,,"1","0","0","0","0","0","32",,,"229","0x0000ce35",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000144000","0.484318000","69","10.16.120.44","10.16.120.72","58002","1883","0x00000018","0.000177000","3","1",,,,,"1","0","1","0","0","0","32","38:31:34","32","229","0x0000f5a8","slowiteslowites814","18",,,"0","0","0","0","0","0x00000002",,"0x00000010","65535","30",,"1",,,,,"4",,"6","64"
"0.000014000","0.484332000","66","10.16.120.72","10.16.120.44","1883","58002","0x00000010","0.000014000","0","33",,,,,"1","0","0","0","0","0","32",,,"227","0x000061e4",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000183000","0.484515000","70","10.16.120.72","10.16.120.44","1883","58002","0x00000018","0.000183000","4","33",,,,,"1","0","1","0","0","0","32","20:02:00:00","4","227","0x000041d5",,,"0x00000000","0",,,,,,,,"0x00000020",,"2",,"2",,,,,,,"6","64"
"0.000007000","0.484522000","95","10.16.120.44","10.16.120.72","58038","1883","0x00000018","0.037911000","29","1",,,,,"1","0","1","0","0","0","32","10:1e:00:04:4d:51:54:54:04:02:ff:ff:00:12:73:6c:6f:77:69:74:65:73:6c:6f:77:69:74:65:73",,"229","0x00004be0",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000013000","0.484535000","66","10.16.120.72","10.16.120.44","1883","58038","0x00000010","0.000013000","0","30",,,,,"1","0","0","0","0","0","32",,,"227","0x00007ea9",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000397000","0.484932000","66","10.16.120.44","10.16.120.72","58002","1883","0x00000010","0.000417000","0","5",,,,,"1","0","0","0","0","0","32",,,"229","0x000061dd",,,,,,,,,,,,,,,,,,,,,,,"6","64"
"0.000010000","0.484942000","69","10.16.120.44","10.16.120.72","58038","1883","0x00000018","0.000407000","3","1",,,,,"1","0","1","0","0","0","32","37:38:35","32","229","0x00001264","slowiteslowites785","18",,,"0","0","0","0","0","0x00000002",,"0x00000010","65535","30",,"1",,,,,"4",,"6","64"
"0.000009000","0.484951000","66","10.16.120.72","10.16.120.44","1883","58038","0x00000010","0.000009000","0","33",,,,,"1","0","0","0","0","0","32",,,"227","0x00007ea6",,,,,,,,,,,,,,,,,,,,,,,"6","64"
