frame.time_delta,frame.time_relative,frame.len,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,tcp.time_delta,tcp.len,tcp.ack,tcp.connection.fin,tcp.connection.rst,tcp.connection.sack,tcp.connection.syn,tcp.flags.ack,tcp.flags.fin,tcp.flags.push,tcp.flags.reset,tcp.flags.syn,tcp.flags.urg,tcp.hdr_len,tcp.payload,tcp.pdu.size,tcp.window_size_value,tcp.checksum,mqtt.clientid,mqtt.clientid_len,mqtt.conack.flags,mqtt.conack.val,mqtt.conflag.passwd,mqtt.conflag.qos,mqtt.conflag.reserved,mqtt.conflag.retain,mqtt.conflag.willflag,mqtt.conflags,mqtt.dupflag,mqtt.hdrflags,mqtt.kalive,mqtt.len,mqtt.msg,mqtt.msgtype,mqtt.qos,mqtt.retain,mqtt.topic,mqtt.topic_len,mqtt.ver,mqtt.willmsg_len,ip.proto,ip.ttl
"0.000017000","780.248638000","70","10.5.150.109","10.5.150.156","1883","37361","0x00000018","0.000017000","2","3184",,,,,"1","0","1","0","0","0","32","d0:00","2","512","0x0000413c",,,,,,,,,,,,"0x000000d0",,"0",,"13",,,,,,,"6","64"
"0.000021000","780.248659000","70","10.5.150.157","10.5.150.109","34445","1883","0x00000018","2.000297000","2","1069",,,,,"1","0","1","0","0","0","32","c0:00","2","512","0x0000413d",,,,,,,,,,,,"0x000000c0",,"0",,"12",,,,,,,"6","64"
"0.000016000","780.248675000","70","10.5.150.109","10.5.150.157","1883","34445","0x00000018","0.000016000","2","2924",,,,,"1","0","1","0","0","0","32","d0:00","2","512","0x0000413d",,,,,,,,,,,,"0x000000d0",,"0",,"13",,,,,,,"6","64"
"0.000021000","780.248696000","87","10.5.150.151","10.5.150.109","46547","1883","0x00000018","4.999762000","19","29",,,,,"1","0","1","0","0","0","32","c0:00:30:0f:00:0b:54:65:6d:70:65:72:61:74:75:72:65:32:31","2","512","0x00004148",,,,,,,,,,,"0","0x000000c0",,"0","21","12","0","0","Temperature","11",,,"6","64"
"0.000018000","780.248714000","70","10.5.150.109","10.5.150.151","1883","46547","0x00000018","0.000018000","2","2733",,,,,"1","0","1","0","0","0","32","d0:00","2","512","0x00004137",,,,,,,,,,,,"0x000000d0",,"0",,"13",,,,,,,"6","64"
"0.000061000","780.248775000","70","10.5.150.152","10.5.150.109","35397","1883","0x00000018","2.000458000","2","29",,,,,"1","0","1","0","0","0","32","c0:00","2","512","0x00004138",,,,,,,,,,,,"0x000000c0",,"0",,"12",,,,,,,"6","64"
"0.000021000","780.248796000","70","10.5.150.109","10.5.150.152","1883","35397","0x00000018","0.000021000","2","3184",,,,,"1","0","1","0","0","0","32","d0:00","2","512","0x00004138",,,,,,,,,,,,"0x000000d0",,"0",,"13",,,,,,,"6","64"
"0.000022000","780.248818000","86","10.5.150.155","10.5.150.109","41133","1883","0x00000018","4.999748000","18","29",,,,,"1","0","1","0","0","0","32","c0:00:30:0e:00:08:53:6f:6c:61:72:52:61:64:31:35:31:30","2","512","0x0000414b",,,,,,,,,,,"0","0x000000c0",,"0","1510","12","0","0","SolarRad","8",,,"6","64"
"0.000019000","780.248837000","70","10.5.150.109","10.5.150.155","1883","41133","0x00000018","0.000019000","2","2576",,,,,"1","0","1","0","0","0","32","d0:00","2","512","0x0000413b",,,,,,,,,,,,"0x000000d0",,"0",,"13",,,,,,,"6","64"
"0.000099000","780.248936000","70","10.5.150.156","10.5.150.109","44939","1883","0x00000018","2.000666000","2","1069",,,,,"1","0","1","0","0","0","32","c0:00","2","512","0x0000413c",,,,,,,,,,,,"0x000000c0",,"0",,"12",,,,,,,"6","64"
"0.000022000","780.248958000","70","10.5.150.109","10.5.150.156","1883","44939","0x00000018","0.000022000","2","3184",,,,,"1","0","1","0","0","0","32","d0:00","2","512","0x0000413c",,,,,,,,,,,,"0x000000d0",,"0",,"13",,,,,,,"6","64"
"1.001871000","781.250829000","79","10.5.150.157","10.5.150.109","44853","1883","0x00000018","1.002585000","11","1071",,,,,"1","0","1","0","0","0","32","32:09:00:04:46:69:72:65:04:12:30","11","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"9","0","3","1","0","Fire","4",,,"6","64"
"0.000161000","781.250990000","72","10.5.150.109","10.5.150.157","1883","44853","0x00000018","0.000161000","4","2935",,,,,"1","0","1","0","0","0","32","40:02:04:12","4","512","0x0000413f",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"0.000101000","781.251091000","80","10.5.150.156","10.5.150.109","37361","1883","0x00000018","1.002453000","12","1071",,,,,"1","0","1","0","0","0","32","32:0a:00:05:53:6d:6f:6b:65:04:13:30","12","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"10","0","3","1","0","Smoke","5",,,"6","64"
"0.000067000","781.251158000","72","10.5.150.109","10.5.150.156","1883","37361","0x00000018","0.000067000","4","3196",,,,,"1","0","1","0","0","0","32","40:02:04:13","4","512","0x0000413e",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"0.000157000","781.251315000","80","10.5.150.156","10.5.150.109","44939","1883","0x00000018","1.002357000","12","1071",,,,,"1","0","1","0","0","0","32","32:0a:00:05:53:6d:6f:6b:65:04:14:30","12","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"10","0","3","1","0","Smoke","5",,,"6","64"
"0.000092000","781.251407000","72","10.5.150.109","10.5.150.156","1883","44939","0x00000018","0.000092000","4","3196",,,,,"1","0","1","0","0","0","32","40:02:04:14","4","512","0x0000413e",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"0.000160000","781.251567000","80","10.5.150.152","10.5.150.109","35397","1883","0x00000018","1.002771000","12","31",,,,,"1","0","1","0","0","0","32","30:0a:00:05:43:6f:47:61:73:34:38:36","12","512","0x00004142",,,,,,,,,,,"0","0x00000030",,"10","486","3","0","0","CoGas","5",,,"6","64"
"0.000027000","781.251594000","79","10.5.150.157","10.5.150.109","34445","1883","0x00000018","1.002919000","11","1071",,,,,"1","0","1","0","0","0","32","32:09:00:04:46:69:72:65:04:15:30","11","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"9","0","3","1","0","Fire","4",,,"6","64"
"0.000015000","781.251609000","72","10.5.150.109","10.5.150.157","1883","34445","0x00000018","0.000015000","4","2935",,,,,"1","0","1","0","0","0","32","40:02:04:15","4","512","0x0000413f",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"0.000028000","781.251637000","80","10.5.150.152","10.5.150.109","37239","1883","0x00000018","1.003296000","12","31",,,,,"1","0","1","0","0","0","32","30:0a:00:05:43:6f:47:61:73:31:39:39","12","512","0x00004142",,,,,,,,,,,"0","0x00000030",,"10","199","3","0","0","CoGas","5",,,"6","64"
"2.995597000","784.247234000","79","10.5.150.157","10.5.150.109","44853","1883","0x00000018","2.996244000","11","1075",,,,,"1","0","1","0","0","0","32","32:09:00:04:46:69:72:65:04:16:30","11","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"9","0","3","1","0","Fire","4",,,"6","64"
"0.000110000","784.247344000","72","10.5.150.109","10.5.150.157","1883","44853","0x00000018","0.000110000","4","2946",,,,,"1","0","1","0","0","0","32","40:02:04:16","4","512","0x0000413f",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"0.000586000","784.247930000","80","10.5.150.156","10.5.150.109","37361","1883","0x00000018","2.996772000","12","1075",,,,,"1","0","1","0","0","0","32","32:0a:00:05:53:6d:6f:6b:65:04:17:30","12","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"10","0","3","1","0","Smoke","5",,,"6","64"
"0.000074000","784.248004000","72","10.5.150.109","10.5.150.156","1883","37361","0x00000018","0.000074000","4","3208",,,,,"1","0","1","0","0","0","32","40:02:04:17","4","512","0x0000413e",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"0.000056000","784.248060000","80","10.5.150.156","10.5.150.109","44939","1883","0x00000018","2.996653000","12","1075",,,,,"1","0","1","0","0","0","32","32:0a:00:05:53:6d:6f:6b:65:04:18:30","12","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"10","0","3","1","0","Smoke","5",,,"6","64"
"0.000144000","784.248204000","72","10.5.150.109","10.5.150.156","1883","44939","0x00000018","0.000144000","4","3208",,,,,"1","0","1","0","0","0","32","40:02:04:18","4","512","0x0000413e",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"0.000195000","784.248399000","80","10.5.150.152","10.5.150.109","35397","1883","0x00000018","2.996832000","12","31",,,,,"1","0","1","0","0","0","32","30:0a:00:05:43:6f:47:61:73:33:31:32","12","512","0x00004142",,,,,,,,,,,"0","0x00000030",,"10","312","3","0","0","CoGas","5",,,"6","64"
"0.000093000","784.248492000","79","10.5.150.157","10.5.150.109","34445","1883","0x00000018","2.996883000","11","1075",,,,,"1","0","1","0","0","0","32","32:09:00:04:46:69:72:65:04:19:30","11","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"9","0","3","1","0","Fire","4",,,"6","64"
"0.000081000","784.248573000","72","10.5.150.109","10.5.150.157","1883","34445","0x00000018","0.000081000","4","2946",,,,,"1","0","1","0","0","0","32","40:02:04:19","4","512","0x0000413f",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"0.000107000","784.248680000","80","10.5.150.152","10.5.150.109","37239","1883","0x00000018","2.997043000","12","31",,,,,"1","0","1","0","0","0","32","30:0a:00:05:43:6f:47:61:73:34:38:36","12","512","0x00004142",,,,,,,,,,,"0","0x00000030",,"10","486","3","0","0","CoGas","5",,,"6","64"
"0.998502000","785.247182000","82","10.5.150.153","10.5.150.109","40787","1883","0x00000018","4.999011000","14","31",,,,,"1","0","1","0","0","0","32","30:0c:00:08:48:75:6d:69:64:69:74:79:33:32","14","512","0x00004145",,,,,,,,,,,"0","0x00000030",,"12","32","3","0","0","Humidity","8",,,"6","64"
"0.000292000","785.247474000","84","10.5.150.154","10.5.150.109","38551","1883","0x00000018","4.999188000","16","31",,,,,"1","0","1","0","0","0","32","30:0e:00:09:42:61:72:6f:6d:65:74:65:72:39:36:33","16","512","0x00004148",,,,,,,,,,,"0","0x00000030",,"14","963","3","0","0","Barometer","9",,,"6","64"
"0.000092000","785.247566000","84","10.5.150.154","10.5.150.109","41731","1883","0x00000018","4.999133000","16","31",,,,,"1","0","1","0","0","0","32","30:0e:00:09:42:61:72:6f:6d:65:74:65:72:39:36:33","16","512","0x00004148",,,,,,,,,,,"0","0x00000030",,"14","963","3","0","0","Barometer","9",,,"6","64"
"0.000058000","785.247624000","85","10.5.150.151","10.5.150.109","43295","1883","0x00000018","4.999142000","17","31",,,,,"1","0","1","0","0","0","32","30:0f:00:0b:54:65:6d:70:65:72:61:74:75:72:65:32:33","17","512","0x00004146",,,,,,,,,,,"0","0x00000030",,"15","23","3","0","0","Temperature","11",,,"6","64"
"0.000075000","785.247699000","84","10.5.150.155","10.5.150.109","37547","1883","0x00000018","4.999111000","16","31",,,,,"1","0","1","0","0","0","32","30:0e:00:08:53:6f:6c:61:72:52:61:64:31:39:35:36","16","512","0x00004149",,,,,,,,,,,"0","0x00000030",,"14","1956","3","0","0","SolarRad","8",,,"6","64"
"0.000059000","785.247758000","84","10.5.150.155","10.5.150.109","41133","1883","0x00000018","4.998921000","16","31",,,,,"1","0","1","0","0","0","32","30:0e:00:08:53:6f:6c:61:72:52:61:64:31:39:39:37","16","512","0x00004149",,,,,,,,,,,"0","0x00000030",,"14","1997","3","0","0","SolarRad","8",,,"6","64"
"0.000070000","785.247828000","83","10.5.150.153","10.5.150.109","37013","1883","0x00000018","4.999447000","15","31",,,,,"1","0","1","0","0","0","32","30:0d:00:08:48:75:6d:69:64:69:74:79:2d:33:39","15","512","0x00004146",,,,,,,,,,,"0","0x00000030",,"13","-39","3","0","0","Humidity","8",,,"6","64"
"0.000191000","785.248019000","85","10.5.150.151","10.5.150.109","46547","1883","0x00000018","4.999305000","17","31",,,,,"1","0","1","0","0","0","32","30:0f:00:0b:54:65:6d:70:65:72:61:74:75:72:65:32:33","17","512","0x00004146",,,,,,,,,,,"0","0x00000030",,"15","23","3","0","0","Temperature","11",,,"6","64"
"2.001607000","787.249626000","79","10.5.150.157","10.5.150.109","44853","1883","0x00000018","3.002282000","11","1079",,,,,"1","0","1","0","0","0","32","32:09:00:04:46:69:72:65:04:1a:30","11","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"9","0","3","1","0","Fire","4",,,"6","64"
"0.000229000","787.249855000","72","10.5.150.109","10.5.150.157","1883","44853","0x00000018","0.000229000","4","2957",,,,,"1","0","1","0","0","0","32","40:02:04:1a","4","512","0x0000413f",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"0.000126000","787.249981000","80","10.5.150.156","10.5.150.109","37361","1883","0x00000018","3.001977000","12","1079",,,,,"1","0","1","0","0","0","32","32:0a:00:05:53:6d:6f:6b:65:04:1b:30","12","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"10","0","3","1","0","Smoke","5",,,"6","64"
"0.000073000","787.250054000","72","10.5.150.109","10.5.150.156","1883","37361","0x00000018","0.000073000","4","3220",,,,,"1","0","1","0","0","0","32","40:02:04:1b","4","512","0x0000413e",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"0.000070000","787.250124000","80","10.5.150.156","10.5.150.109","44939","1883","0x00000018","3.001920000","12","1079",,,,,"1","0","1","0","0","0","32","32:0a:00:05:53:6d:6f:6b:65:04:1c:30","12","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"10","0","3","1","0","Smoke","5",,,"6","64"
"0.000059000","787.250183000","72","10.5.150.109","10.5.150.156","1883","44939","0x00000018","0.000059000","4","3220",,,,,"1","0","1","0","0","0","32","40:02:04:1c","4","512","0x0000413e",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"0.000135000","787.250318000","80","10.5.150.152","10.5.150.109","35397","1883","0x00000018","3.001919000","12","31",,,,,"1","0","1","0","0","0","32","30:0a:00:05:43:6f:47:61:73:33:33:35","12","512","0x00004142",,,,,,,,,,,"0","0x00000030",,"10","335","3","0","0","CoGas","5",,,"6","64"
"0.000031000","787.250349000","79","10.5.150.157","10.5.150.109","34445","1883","0x00000018","3.001776000","11","1079",,,,,"1","0","1","0","0","0","32","32:09:00:04:46:69:72:65:04:1d:30","11","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"9","0","3","1","0","Fire","4",,,"6","64"
"0.000015000","787.250364000","72","10.5.150.109","10.5.150.157","1883","34445","0x00000018","0.000015000","4","2957",,,,,"1","0","1","0","0","0","32","40:02:04:1d","4","512","0x0000413f",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"0.000032000","787.250396000","80","10.5.150.152","10.5.150.109","37239","1883","0x00000018","3.001716000","12","31",,,,,"1","0","1","0","0","0","32","30:0a:00:05:43:6f:47:61:73:33:34:32","12","512","0x00004142",,,,,,,,,,,"0","0x00000030",,"10","342","3","0","0","CoGas","5",,,"6","64"
"2.996264000","790.246660000","82","10.5.150.153","10.5.150.109","40787","1883","0x00000018","4.999478000","14","31",,,,,"1","0","1","0","0","0","32","30:0c:00:08:48:75:6d:69:64:69:74:79:35:32","14","512","0x00004145",,,,,,,,,,,"0","0x00000030",,"12","52","3","0","0","Humidity","8",,,"6","64"
"0.000026000","790.246686000","79","10.5.150.157","10.5.150.109","44853","1883","0x00000018","2.996831000","11","1083",,,,,"1","0","1","0","0","0","32","32:09:00:04:46:69:72:65:04:1e:30","11","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"9","0","3","1","0","Fire","4",,,"6","64"
"0.000008000","790.246694000","84","10.5.150.154","10.5.150.109","38551","1883","0x00000018","4.999220000","16","31",,,,,"1","0","1","0","0","0","32","30:0e:00:09:42:61:72:6f:6d:65:74:65:72:38:39:34","16","512","0x00004148",,,,,,,,,,,"0","0x00000030",,"14","894","3","0","0","Barometer","9",,,"6","64"
"0.000007000","790.246701000","80","10.5.150.152","10.5.150.109","37239","1883","0x00000018","2.996305000","12","31",,,,,"1","0","1","0","0","0","32","30:0a:00:05:43:6f:47:61:73:31:38:34","12","512","0x00004142",,,,,,,,,,,"0","0x00000030",,"10","184","3","0","0","CoGas","5",,,"6","64"
"0.000007000","790.246708000","82","10.5.150.153","10.5.150.109","37013","1883","0x00000018","4.998880000","14","31",,,,,"1","0","1","0","0","0","32","30:0c:00:08:48:75:6d:69:64:69:74:79:38:33","14","512","0x00004145",,,,,,,,,,,"0","0x00000030",,"12","83","3","0","0","Humidity","8",,,"6","64"
"0.000008000","790.246716000","84","10.5.150.154","10.5.150.109","41731","1883","0x00000018","4.999150000","16","31",,,,,"1","0","1","0","0","0","32","30:0e:00:09:42:61:72:6f:6d:65:74:65:72:39:33:35","16","512","0x00004148",,,,,,,,,,,"0","0x00000030",,"14","935","3","0","0","Barometer","9",,,"6","64"
"0.000006000","790.246722000","85","10.5.150.151","10.5.150.109","43295","1883","0x00000018","4.999098000","17","31",,,,,"1","0","1","0","0","0","32","30:0f:00:0b:54:65:6d:70:65:72:61:74:75:72:65:32:33","17","512","0x00004146",,,,,,,,,,,"0","0x00000030",,"15","23","3","0","0","Temperature","11",,,"6","64"
"0.000012000","790.246734000","84","10.5.150.155","10.5.150.109","37547","1883","0x00000018","4.999035000","16","31",,,,,"1","0","1","0","0","0","32","30:0e:00:08:53:6f:6c:61:72:52:61:64:31:39:32:36","16","512","0x00004149",,,,,,,,,,,"0","0x00000030",,"14","1926","3","0","0","SolarRad","8",,,"6","64"
"0.000007000","790.246741000","80","10.5.150.156","10.5.150.109","37361","1883","0x00000018","2.996687000","12","1083",,,,,"1","0","1","0","0","0","32","32:0a:00:05:53:6d:6f:6b:65:04:1f:30","12","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"10","0","3","1","0","Smoke","5",,,"6","64"
"0.000006000","790.246747000","79","10.5.150.157","10.5.150.109","34445","1883","0x00000018","2.996383000","11","1083",,,,,"1","0","1","0","0","0","32","32:09:00:04:46:69:72:65:04:21:30","11","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"9","0","3","1","0","Fire","4",,,"6","64"
"0.000005000","790.246752000","85","10.5.150.151","10.5.150.109","46547","1883","0x00000018","4.998733000","17","31",,,,,"1","0","1","0","0","0","32","30:0f:00:0b:54:65:6d:70:65:72:61:74:75:72:65:32:31","17","512","0x00004146",,,,,,,,,,,"0","0x00000030",,"15","21","3","0","0","Temperature","11",,,"6","64"
"0.000010000","790.246762000","80","10.5.150.152","10.5.150.109","35397","1883","0x00000018","2.996444000","12","31",,,,,"1","0","1","0","0","0","32","30:0a:00:05:43:6f:47:61:73:34:31:32","12","512","0x00004142",,,,,,,,,,,"0","0x00000030",,"10","412","3","0","0","CoGas","5",,,"6","64"
"0.000008000","790.246770000","84","10.5.150.155","10.5.150.109","41133","1883","0x00000018","4.999012000","16","31",,,,,"1","0","1","0","0","0","32","30:0e:00:08:53:6f:6c:61:72:52:61:64:31:35:33:30","16","512","0x00004149",,,,,,,,,,,"0","0x00000030",,"14","1530","3","0","0","SolarRad","8",,,"6","64"
"0.000009000","790.246779000","80","10.5.150.156","10.5.150.109","44939","1883","0x00000018","2.996596000","12","1083",,,,,"1","0","1","0","0","0","32","32:0a:00:05:53:6d:6f:6b:65:04:20:30","12","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"10","0","3","1","0","Smoke","5",,,"6","64"
"0.000139000","790.246918000","72","10.5.150.109","10.5.150.156","1883","44939","0x00000018","0.000139000","4","3232",,,,,"1","0","1","0","0","0","32","40:02:04:20","4","512","0x0000413e",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"0.000013000","790.246931000","72","10.5.150.109","10.5.150.157","1883","44853","0x00000018","0.000245000","4","2968",,,,,"1","0","1","0","0","0","32","40:02:04:1e","4","512","0x0000413f",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"0.000022000","790.246953000","72","10.5.150.109","10.5.150.156","1883","37361","0x00000018","0.000212000","4","3232",,,,,"1","0","1","0","0","0","32","40:02:04:1f","4","512","0x0000413e",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"0.000008000","790.246961000","72","10.5.150.109","10.5.150.157","1883","34445","0x00000018","0.000214000","4","2968",,,,,"1","0","1","0","0","0","32","40:02:04:21","4","512","0x0000413f",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"3.001505000","793.248466000","79","10.5.150.157","10.5.150.109","44853","1883","0x00000018","3.001535000","11","1087",,,,,"1","0","1","0","0","0","32","32:09:00:04:46:69:72:65:04:22:30","11","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"9","0","3","1","0","Fire","4",,,"6","64"
"0.000073000","793.248539000","72","10.5.150.109","10.5.150.157","1883","44853","0x00000018","0.000073000","4","2979",,,,,"1","0","1","0","0","0","32","40:02:04:22","4","512","0x0000413f",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"0.000043000","793.248582000","80","10.5.150.156","10.5.150.109","37361","1883","0x00000018","3.001629000","12","1087",,,,,"1","0","1","0","0","0","32","32:0a:00:05:53:6d:6f:6b:65:04:23:30","12","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"10","0","3","1","0","Smoke","5",,,"6","64"
"0.000027000","793.248609000","72","10.5.150.109","10.5.150.156","1883","37361","0x00000018","0.000027000","4","3244",,,,,"1","0","1","0","0","0","32","40:02:04:23","4","512","0x0000413e",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"0.000026000","793.248635000","80","10.5.150.156","10.5.150.109","44939","1883","0x00000018","3.001717000","12","1087",,,,,"1","0","1","0","0","0","32","32:0a:00:05:53:6d:6f:6b:65:04:24:30","12","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"10","0","3","1","0","Smoke","5",,,"6","64"
"0.000024000","793.248659000","72","10.5.150.109","10.5.150.156","1883","44939","0x00000018","0.000024000","4","3244",,,,,"1","0","1","0","0","0","32","40:02:04:24","4","512","0x0000413e",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"0.000067000","793.248726000","80","10.5.150.152","10.5.150.109","35397","1883","0x00000018","3.001964000","12","31",,,,,"1","0","1","0","0","0","32","30:0a:00:05:43:6f:47:61:73:34:33:36","12","512","0x00004142",,,,,,,,,,,"0","0x00000030",,"10","436","3","0","0","CoGas","5",,,"6","64"
"0.000045000","793.248771000","79","10.5.150.157","10.5.150.109","34445","1883","0x00000018","3.001810000","11","1087",,,,,"1","0","1","0","0","0","32","32:09:00:04:46:69:72:65:04:25:30","11","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"9","0","3","1","0","Fire","4",,,"6","64"
"0.000023000","793.248794000","72","10.5.150.109","10.5.150.157","1883","34445","0x00000018","0.000023000","4","2979",,,,,"1","0","1","0","0","0","32","40:02:04:25","4","512","0x0000413f",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"0.000045000","793.248839000","80","10.5.150.152","10.5.150.109","37239","1883","0x00000018","3.002138000","12","31",,,,,"1","0","1","0","0","0","32","30:0a:00:05:43:6f:47:61:73:31:36:32","12","512","0x00004142",,,,,,,,,,,"0","0x00000030",,"10","162","3","0","0","CoGas","5",,,"6","64"
"1.997754000","795.246593000","83","10.5.150.153","10.5.150.109","40787","1883","0x00000018","4.999933000","15","31",,,,,"1","0","1","0","0","0","32","30:0d:00:08:48:75:6d:69:64:69:74:79:2d:32:36","15","512","0x00004146",,,,,,,,,,,"0","0x00000030",,"13","-26","3","0","0","Humidity","8",,,"6","64"
"0.000034000","795.246627000","84","10.5.150.154","10.5.150.109","38551","1883","0x00000018","4.999933000","16","31",,,,,"1","0","1","0","0","0","32","30:0e:00:09:42:61:72:6f:6d:65:74:65:72:38:35:34","16","512","0x00004148",,,,,,,,,,,"0","0x00000030",,"14","854","3","0","0","Barometer","9",,,"6","64"
"0.000009000","795.246636000","84","10.5.150.154","10.5.150.109","41731","1883","0x00000018","4.999920000","16","31",,,,,"1","0","1","0","0","0","32","30:0e:00:09:42:61:72:6f:6d:65:74:65:72:38:34:37","16","512","0x00004148",,,,,,,,,,,"0","0x00000030",,"14","847","3","0","0","Barometer","9",,,"6","64"
"0.000009000","795.246645000","85","10.5.150.151","10.5.150.109","43295","1883","0x00000018","4.999923000","17","31",,,,,"1","0","1","0","0","0","32","30:0f:00:0b:54:65:6d:70:65:72:61:74:75:72:65:32:34","17","512","0x00004146",,,,,,,,,,,"0","0x00000030",,"15","24","3","0","0","Temperature","11",,,"6","64"
"0.000016000","795.246661000","84","10.5.150.155","10.5.150.109","37547","1883","0x00000018","4.999927000","16","31",,,,,"1","0","1","0","0","0","32","30:0e:00:08:53:6f:6c:61:72:52:61:64:31:38:33:32","16","512","0x00004149",,,,,,,,,,,"0","0x00000030",,"14","1832","3","0","0","SolarRad","8",,,"6","64"
"0.000009000","795.246670000","84","10.5.150.155","10.5.150.109","41133","1883","0x00000018","4.999900000","16","31",,,,,"1","0","1","0","0","0","32","30:0e:00:08:53:6f:6c:61:72:52:61:64:31:37:37:37","16","512","0x00004149",,,,,,,,,,,"0","0x00000030",,"14","1777","3","0","0","SolarRad","8",,,"6","64"
"0.000014000","795.246684000","83","10.5.150.153","10.5.150.109","37013","1883","0x00000018","4.999976000","15","31",,,,,"1","0","1","0","0","0","32","30:0d:00:08:48:75:6d:69:64:69:74:79:31:32:38","15","512","0x00004146",,,,,,,,,,,"0","0x00000030",,"13","128","3","0","0","Humidity","8",,,"6","64"
"0.000013000","795.246697000","85","10.5.150.151","10.5.150.109","46547","1883","0x00000018","4.999945000","17","31",,,,,"1","0","1","0","0","0","32","30:0f:00:0b:54:65:6d:70:65:72:61:74:75:72:65:32:34","17","512","0x00004146",,,,,,,,,,,"0","0x00000030",,"15","24","3","0","0","Temperature","11",,,"6","64"
"1.000388000","796.247085000","79","10.5.150.157","10.5.150.109","44853","1883","0x00000018","2.998546000","11","1091",,,,,"1","0","1","0","0","0","32","32:09:00:04:46:69:72:65:04:26:30","11","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"9","0","3","1","0","Fire","4",,,"6","64"
"0.000084000","796.247169000","72","10.5.150.109","10.5.150.157","1883","44853","0x00000018","0.000084000","4","2990",,,,,"1","0","1","0","0","0","32","40:02:04:26","4","512","0x0000413f",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"0.000144000","796.247313000","80","10.5.150.156","10.5.150.109","37361","1883","0x00000018","2.998704000","12","1091",,,,,"1","0","1","0","0","0","32","32:0a:00:05:53:6d:6f:6b:65:04:27:30","12","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"10","0","3","1","0","Smoke","5",,,"6","64"
"0.000041000","796.247354000","72","10.5.150.109","10.5.150.156","1883","37361","0x00000018","0.000041000","4","3256",,,,,"1","0","1","0","0","0","32","40:02:04:27","4","512","0x0000413e",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"0.000031000","796.247385000","80","10.5.150.156","10.5.150.109","44939","1883","0x00000018","2.998726000","12","1091",,,,,"1","0","1","0","0","0","32","32:0a:00:05:53:6d:6f:6b:65:04:28:30","12","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"10","0","3","1","0","Smoke","5",,,"6","64"
"0.000059000","796.247444000","72","10.5.150.109","10.5.150.156","1883","44939","0x00000018","0.000059000","4","3256",,,,,"1","0","1","0","0","0","32","40:02:04:28","4","512","0x0000413e",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
